,Unnamed: 0,FIPS CODE,Population Density ,county_x,state_x,cases_x,deaths_x,month_x,year_x,country_region_code,country_region,sub_region_1,sub_region_2,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,month_y,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,month_x,year_y,date,county_y,state_y,cases_y,deaths_y,month_y,year
2706,2706,48367,139.50754750000002,Parker,Texas,11063.580645161292,113.41935483870968,1.0,2021.0,US,United States,Texas,Parker County,-9.96774193548387,-8.387096774193548,-19.2258064516129,-7.129032258064518,-17.03225806451613,9.0,1.0,5.0,Parker County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Parker,Texas,139.0,1.0,1,2021
2707,2707,48369,11.06862342,Parmer,Texas,1111.4193548387098,32.45161290322581,1.0,2021.0,US,United States,Texas,Parmer County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-14.809523809523812,9.373992102877745,1.0,5.0,Parmer County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Parmer,Texas,2.0,0.0,1,2021
2708,2708,48371,3.401242735,Pecos,Texas,1359.8709677419354,26.22580645161291,1.0,2021.0,US,United States,Texas,Pecos County,-32.74193548387097,-26.8,-15.363616729087653,-2.096774193548387,-28.548387096774192,9.373992102877745,1.0,5.0,Pecos County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Pecos,Texas,3.0,0.0,1,2021
2709,2709,48373,44.43506863,Polk,Texas,2437.6774193548385,67.41935483870968,1.0,2021.0,US,United States,Texas,Polk County,-1.516129032258065,1.5483870967741942,1.0,-17.83870967741936,-17.322580645161292,7.645161290322582,1.0,5.0,Polk County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Polk,Texas,17.0,1.0,1,2021
2710,2710,48375,134.0885322,Potter,Texas,15889.90322580645,334.06451612903226,1.0,2021.0,US,United States,Texas,Potter County,-14.387096774193553,-12.70967741935484,-30.0,-0.7419354838709677,-18.741935483870968,5.612903225806452,1.0,5.0,Potter County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Potter,Texas,42.0,2.0,1,2021
2711,2711,48377,1.783547938,Presidio,Texas,638.483870967742,18.967741935483872,1.0,2021.0,US,United States,Texas,Presidio County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-31.36842105263158,9.373992102877745,1.0,5.0,Presidio County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Presidio,Texas,3.0,0.0,1,2021
2712,2712,48379,48.64198177,Rains,Texas,617.8064516129032,19.29032258064516,1.0,2021.0,US,United States,Texas,Rains County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-18.142857142857142,9.373992102877745,1.0,5.0,Rains County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Rains,Texas,5.0,0.0,1,2021
2713,2713,48381,142.9102709,Randall,Texas,15012.225806451614,220.38709677419362,1.0,2021.0,US,United States,Texas,Randall County,-11.35483870967742,-17.12903225806452,-15.363616729087653,-24.0,-20.58064516129032,6.709677419354839,1.0,5.0,Randall County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Randall,Texas,57.0,2.0,1,2021
2714,2714,48383,3.226407533,Reagan,Texas,348.35483870967744,7.290322580645161,1.0,2021.0,US,United States,Texas,Reagan County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-23.904761904761912,-21.89789534018986,9.373992102877745,1.0,5.0,Reagan County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Reagan,Texas,1.0,0.0,1,2021
2715,2715,48385,4.729724898,Real,Texas,256.0,11.870967741935484,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Real County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Real,Texas,3.0,0.0,1,2021
2716,2716,48387,12.01549715,Red River,Texas,530.0322580645161,29.29032258064516,1.0,2021.0,US,United States,Texas,Red River County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-13.047619047619053,9.373992102877745,1.0,5.0,Red River County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Red River,Texas,5.0,0.0,1,2021
2717,2717,48389,5.5900962860000005,Reeves,Texas,1513.6129032258066,33.09677419354839,1.0,2021.0,US,United States,Texas,Reeves County,-47.064516129032256,-39.25806451612903,-15.363616729087653,-25.096774193548388,-38.645161290322584,9.373992102877745,1.0,5.0,Reeves County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Reeves,Texas,5.0,0.0,1,2021
2718,2718,48391,9.46077846,Refugio,Texas,523.3225806451613,17.0,1.0,2021.0,US,United States,Texas,Refugio County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-10.677419354838714,-31.285714285714285,9.373992102877745,1.0,5.0,Refugio County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Refugio,Texas,4.0,0.0,1,2021
2719,2719,48393,0.9912797682,Roberts,Texas,49.38709677419354,1.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Roberts County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Roberts,Texas,0.0,0.0,1,2021
2720,2720,48395,19.46865837,Robertson,Texas,1036.4193548387098,23.903225806451612,1.0,2021.0,US,United States,Texas,Robertson County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-11.032258064516132,-22.11111111111111,9.373992102877745,1.0,5.0,Robertson County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Robertson,Texas,7.0,0.0,1,2021
2721,2721,48397,715.2382002,Rockwall,Texas,8013.774193548387,72.87096774193549,1.0,2021.0,US,United States,Texas,Rockwall County,-8.258064516129032,-15.48387096774194,-15.363616729087653,-7.774193548387097,-26.161290322580644,11.741935483870973,1.0,5.0,Rockwall County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Rockwall,Texas,102.0,2.0,1,2021
2722,2722,48399,10.03953585,Runnels,Texas,1072.4193548387098,24.77419354838709,1.0,2021.0,US,United States,Texas,Runnels County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-16.95238095238095,9.373992102877745,1.0,5.0,Runnels County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Runnels,Texas,9.0,0.0,1,2021
2723,2723,48401,57.43338669,Rusk,Texas,2964.451612903226,63.903225806451616,1.0,2021.0,US,United States,Texas,Rusk County,-6.774193548387097,-7.225806451612903,-15.363616729087653,-21.67087799671004,-19.677419354838708,6.96774193548387,1.0,5.0,Rusk County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Rusk,Texas,26.0,1.0,1,2021
2724,2724,48403,21.09933047,Sabine,Texas,489.9677419354838,24.741935483870968,1.0,2021.0,US,United States,Texas,Sabine County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-20.857142857142858,9.373992102877745,1.0,5.0,Sabine County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Sabine,Texas,7.0,0.0,1,2021
2725,2725,48405,15.9669994,San Augustine,Texas,491.3225806451613,26.29032258064516,1.0,2021.0,US,United States,Texas,San Augustine County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-30.285714285714285,9.373992102877745,1.0,5.0,San Augustine County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,San Augustine,Texas,1.0,0.0,1,2021
2726,2726,48407,48.15693825,San Jacinto,Texas,599.3548387096773,20.93548387096774,1.0,2021.0,US,United States,Texas,San Jacinto County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-20.967741935483872,8.904761904761905,1.0,5.0,San Jacinto County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,San Jacinto,Texas,11.0,0.0,1,2021
2727,2727,48409,97.13303463,San Patricio,Texas,3356.193548387097,106.90322580645164,1.0,2021.0,US,United States,Texas,San Patricio County,-11.64516129032258,-12.93548387096774,-19.41935483870968,-5.258064516129032,-18.41935483870968,7.612903225806452,1.0,5.0,San Patricio County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,San Patricio,Texas,23.0,1.0,1,2021
2728,2728,48411,5.197758824,San Saba,Texas,483.4516129032258,15.290322580645164,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,San Saba County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,San Saba,Texas,5.0,0.0,1,2021
2729,2729,48413,2.44996681,Schleicher,Texas,196.1290322580645,6.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Schleicher County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Schleicher,Texas,1.0,0.0,1,2021
2730,2730,48415,19.45454385,Scurry,Texas,2232.322580645161,42.903225806451616,1.0,2021.0,US,United States,Texas,Scurry County,-29.7,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.87096774193548,9.373992102877745,1.0,5.0,Scurry County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Scurry,Texas,13.0,1.0,1,2021
2731,2731,48417,3.664061355,Shackelford,Texas,187.16129032258064,1.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Shackelford County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Shackelford,Texas,3.0,0.0,1,2021
2732,2732,48419,31.92878681,Shelby,Texas,1235.0967741935485,43.774193548387096,1.0,2021.0,US,United States,Texas,Shelby County,-5.2,-12.5,-15.363616729087653,-21.67087799671004,-21.967741935483872,9.373992102877745,1.0,5.0,Shelby County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Shelby,Texas,11.0,0.0,1,2021
2733,2733,48421,3.328151154,Sherman,Texas,117.93548387096772,9.903225806451612,1.0,2021.0,US,United States,Texas,Sherman County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-6.483870967741934,-21.89789534018986,9.373992102877745,1.0,5.0,Sherman County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Sherman,Texas,0.0,0.0,1,2021
2734,2734,48423,241.93936969999996,Smith,Texas,15161.548387096775,303.3870967741936,1.0,2021.0,US,United States,Texas,Smith County,-12.80645161290323,-7.96774193548387,-9.806451612903226,-7.645161290322582,-20.58064516129032,8.161290322580646,1.0,5.0,Smith County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Smith,Texas,148.0,3.0,1,2021
2735,2735,48425,46.8672069,Somervell,Texas,875.1935483870967,8.0,1.0,2021.0,US,United States,Texas,Somervell County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.857142857142854,9.373992102877745,1.0,5.0,Somervell County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Somervell,Texas,8.0,0.0,1,2021
2736,2736,48427,52.15508115,Starr,Texas,7288.16129032258,214.61290322580646,1.0,2021.0,US,United States,Texas,Starr County,-21.677419354838705,-8.272727272727273,-49.04545454545455,-21.67087799671004,-30.258064516129032,9.64516129032258,1.0,5.0,Starr County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Starr,Texas,71.0,1.0,1,2021
2737,2737,48429,10.52726662,Stephens,Texas,630.3548387096773,18.41935483870968,1.0,2021.0,US,United States,Texas,Stephens County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-14.28571428571429,9.373992102877745,1.0,5.0,Stephens County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Stephens,Texas,5.0,0.0,1,2021
2738,2738,48431,1.464073351,Sterling,Texas,97.54838709677419,3.290322580645161,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Sterling County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Sterling,Texas,0.0,0.0,1,2021
2739,2739,48433,1.538775506,Stonewall,Texas,125.29032258064517,3.7741935483870965,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Stonewall County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Stonewall,Texas,2.0,0.0,1,2021
2740,2740,48435,2.691333672,Sutton,Texas,404.1290322580645,6.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Sutton County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Sutton,Texas,2.0,0.0,1,2021
2741,2741,48437,8.462533098,Swisher,Texas,675.2258064516128,13.903225806451616,1.0,2021.0,US,United States,Texas,Swisher County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-12.28571428571429,9.373992102877745,1.0,5.0,Swisher County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Swisher,Texas,3.0,0.0,1,2021
2742,2742,48439,2295.599392,Tarrant,Texas,187493.3548387097,1834.2580645161293,1.0,2021.0,US,United States,Texas,Tarrant County,-22.064516129032263,-12.67741935483871,-17.90322580645161,-43.032258064516135,-29.451612903225808,10.83870967741935,1.0,5.0,Tarrant County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Tarrant,Texas,2230.0,22.0,1,2021
2743,2743,48441,148.59997030000005,Taylor,Texas,12917.064516129034,252.5806451612904,1.0,2021.0,US,United States,Texas,Taylor County,-15.741935483870973,-9.774193548387096,-25.142857142857146,3.5483870967741935,-21.322580645161292,8.064516129032258,1.0,5.0,Taylor County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Taylor,Texas,108.0,4.0,1,2021
2744,2744,48443,0.3549579182,Terrell,Texas,70.29032258064517,1.2258064516129032,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Terrell County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Terrell,Texas,1.0,0.0,1,2021
2745,2745,48445,14.33217939,Terry,Texas,1483.1290322580646,45.354838709677416,1.0,2021.0,US,United States,Texas,Terry County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-20.62962962962963,9.373992102877745,1.0,5.0,Terry County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Terry,Texas,9.0,0.0,1,2021
2746,2746,48447,1.730312355,Throckmorton,Texas,59.03225806451614,3.3548387096774195,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Throckmorton County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Throckmorton,Texas,0.0,0.0,1,2021
2747,2747,48449,80.34153093,Titus,Texas,3007.4193548387098,55.03225806451614,1.0,2021.0,US,United States,Texas,Titus County,-9.193548387096774,-3.419354838709677,-15.363616729087653,-21.67087799671004,-20.483870967741943,8.285714285714286,1.0,5.0,Titus County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Titus,Texas,25.0,1.0,1,2021
2748,2748,48451,77.59998213,Tom Green,Texas,14531.645161290322,199.70967741935485,1.0,2021.0,US,United States,Texas,Tom Green County,-20.806451612903217,-19.12903225806452,-31.322580645161292,-21.67087799671004,-22.967741935483872,9.322580645161286,1.0,5.0,Tom Green County,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Tom Green,Texas,92.0,1.0,1,2021
